,Amount,Days_in_Quarter__c,ExpectedRevenue,FiscalQuarter,HasOpportunityLineItem,InvoiceTotalIncludingVATFreight__c,IsClosed,LineItemCount__c,NEW_Total_ACV__c,OwnerId,Probability,Spigit_Rep_Assesment__c,StageName
2757,40000.0,91,0.0,2,True,40000.0,True,2,10000.0,6,0,0,0
2368,50000.0,90,0.0,1,True,50000.0,True,1,50000.0,64,0,0,1
1986,115650.0,92,115650.0,4,True,115650.0,True,2,49650.0,55,100,0,0
415,134500.0,63,134500.0,1,True,134500.0,True,1,0.0,32,100,0,0
1225,77561.75423842318,89,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
862,12000.0,70,0.0,4,True,12000.0,True,1,12000.0,32,0,0,0
3466,25000.0,61,0.0,2,True,25000.0,True,1,25000.0,50,0,0,1
640,25000.0,90,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
939,36500.0,88,36500.0,2,True,36500.0,True,1,0.0,39,100,0,0
3185,77561.75423842318,49,32169.890166191497,2,False,0.0,True,0,0.0,42,0,0,0
3439,419.12,31,419.12,2,True,419.12,True,1,419.12,45,100,0,0
944,63000.0,91,63000.0,4,True,63000.0,True,1,0.0,32,100,0,0
957,210000.0,75,210000.0,2,True,210000.0,True,1,0.0,39,100,0,0
1404,77561.75423842318,17,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2440,75000.0,92,0.0,4,True,75000.0,True,2,74863.39,41,0,0,1
407,25000.0,58,0.0,2,True,25000.0,True,1,0.0,41,0,0,0
3536,75000.0,89,0.0,1,True,75000.0,True,2,75000.0,64,0,0,1
1420,25000.0,76,0.0,4,True,25000.0,True,1,0.0,35,0,0,1
378,25000.0,43,0.0,4,True,25000.0,True,1,0.0,41,0,0,0
2020,10800.0,81,10800.0,2,True,10800.0,True,1,0.0,39,100,0,0
2401,26200.0,44,26200.0,2,True,26200.0,True,2,1200.0,43,100,0,0
2325,49000.0,76,49000.0,4,True,49000.0,True,1,0.0,39,100,0,0
2426,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,1
2190,77561.75423842318,91,32169.890166191497,4,False,0.0,True,0,0.0,44,0,0,0
1177,77561.75423842318,92,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
2375,60000.0,34,0.0,4,True,60000.0,True,2,10000.0,36,0,0,1
136,5191.0,31,0.0,4,True,5191.0,True,2,5184.55,17,0,0,0
3613,76750.0,83,0.0,4,True,76750.0,True,2,76750.0,42,0,0,0
993,57200.0,73,57200.0,4,True,57200.0,True,1,57200.0,32,100,0,0
3677,75000.0,90,0.0,1,True,75000.0,True,2,75000.0,64,0,0,1
3191,120000.0,16,120000.0,1,True,120000.0,True,1,120000.0,45,100,0,0
2428,77561.75423842318,88,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,0
2409,25000.0,1,0.0,2,True,25000.0,True,1,0.0,40,0,0,0
1783,40000.0,91,0.0,1,True,40000.0,True,2,10000.0,32,0,0,0
971,222000.0,91,0.0,2,True,222000.0,True,1,222000.0,35,0,1,0
2901,48000.0,69,0.0,4,True,48000.0,True,2,23000.0,35,0,1,1
1807,50000.0,25,0.0,3,True,50000.0,True,2,25000.0,66,0,0,1
2236,90484.0,85,90484.0,2,True,90484.0,True,3,90484.0,35,100,1,0
2879,30000.0,47,30000.0,3,True,30000.0,True,1,0.0,68,100,0,0
2573,25000.0,72,25000.0,3,True,25000.0,True,1,0.0,42,100,0,0
3266,50000.0,45,0.0,4,True,50000.0,True,2,25000.0,41,0,0,0
2643,77561.75423842318,76,32169.890166191497,4,False,0.0,True,0,0.0,35,0,0,1
1541,930200.0,61,930200.0,2,True,930200.0,True,2,563000.0,32,100,0,0
437,37440.0,52,0.0,1,True,37440.0,True,1,0.0,32,0,0,0
2280,78975.0,88,78975.0,4,True,78975.0,True,1,0.0,32,100,0,0
2116,62000.0,29,0.0,4,True,62000.0,True,1,0.0,32,0,0,0
618,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
947,72000.0,31,72000.0,2,True,72000.0,True,1,0.0,39,100,0,0
3679,25000.0,90,0.0,1,True,25000.0,True,1,25000.0,68,0,0,1
2304,25000.0,91,0.0,2,True,25000.0,True,1,0.0,35,0,0,1
2721,6000.0,11,6000.0,3,True,6000.0,True,1,6000.0,37,100,0,0
1698,42500.0,88,0.0,2,True,42500.0,True,1,0.0,32,0,0,0
2771,25000.0,91,0.0,2,True,25000.0,True,1,0.0,35,0,0,1
3465,10000.0,84,10000.0,2,True,10000.0,True,1,10000.0,42,100,0,0
2309,122000.0,90,0.0,1,True,122000.0,True,1,0.0,71,0,0,1
1697,60000.0,71,0.0,3,True,60000.0,True,1,0.0,39,0,0,0
1402,20000.0,90,20000.0,3,True,20000.0,True,1,20000.0,32,100,1,0
1301,317000.0,90,317000.0,3,True,317000.0,True,2,164000.0,32,100,0,0
1022,50000.0,85,0.0,2,True,50000.0,True,1,50000.0,32,0,0,0
1100,132000.0,70,132000.0,4,True,132000.0,True,1,0.0,39,100,0,0
2049,140000.0,59,0.0,4,True,140000.0,True,2,25000.0,39,0,0,1
2618,4050.0,23,4050.0,2,True,4050.0,True,1,4050.0,32,100,0,0
2984,239250.0,92,0.0,3,True,239250.0,True,2,15000.0,55,0,0,1
1325,10900.0,41,10900.0,3,True,10900.0,True,1,0.0,39,100,0,0
2982,70000.0,46,0.0,3,True,70000.0,True,1,70000.0,37,0,1,0
3823,105000.0,91,0.0,2,True,105000.0,True,2,105000.0,40,0,0,0
649,37440.0,17,0.0,1,True,37440.0,True,1,0.0,32,0,0,0
3641,25000.0,92,0.0,4,True,25000.0,True,1,25000.0,68,0,0,1
521,182000.0,92,182000.0,3,True,182000.0,True,1,0.0,43,100,0,0
204,30000.0,50,30000.0,3,True,30000.0,True,1,0.0,46,100,1,0
1723,90000.0,58,90000.0,3,True,90000.0,True,1,0.0,54,100,0,0
1569,20970.0,91,20970.0,4,True,20970.0,True,1,20970.0,32,100,1,0
2270,50000.0,91,0.0,2,True,50000.0,True,2,25000.0,35,0,0,1
390,25000.0,81,0.0,2,True,25000.0,True,1,0.0,35,0,0,0
326,40000.0,40,0.0,3,True,40000.0,True,1,0.0,32,0,0,0
3008,60000.0,88,60000.0,3,True,60000.0,True,1,0.0,41,100,0,0
368,25000.0,83,0.0,4,True,25000.0,True,1,0.0,46,0,0,0
849,52000.0,2,0.0,1,True,52000.0,True,1,0.0,32,0,0,0
3190,46000.0,26,0.0,1,True,46000.0,True,1,46000.0,37,0,0,1
2021,43200.0,30,43200.0,2,True,43200.0,True,1,0.0,39,100,0,0
2548,50000.0,82,0.0,2,True,50000.0,True,1,0.0,41,0,0,0
1191,187200.0,92,187200.0,3,True,187200.0,True,1,0.0,43,100,0,0
3477,5000.0,52,5000.0,2,True,5000.0,True,1,5000.0,37,100,0,0
928,45000.0,83,45000.0,4,True,45000.0,True,1,0.0,32,100,0,0
2841,50000.0,92,0.0,3,True,50000.0,True,1,0.0,53,0,0,0
2018,48000.0,72,48000.0,4,True,48000.0,True,2,30000.0,35,100,0,0
509,25000.0,92,0.0,4,True,25000.0,True,1,0.0,46,0,0,0
3110,46000.0,16,46000.0,2,True,46000.0,True,1,46000.0,35,100,1,0
3585,8582.09,86,8582.09,2,True,8582.09,True,3,8582.09,44,100,0,0
3187,50000.0,74,0.0,3,True,50000.0,True,1,0.0,41,0,0,1
1168,90666.0,37,90666.0,1,True,90666.0,True,1,0.0,32,100,0,0
1349,49000.0,82,49000.0,4,True,49000.0,True,1,0.0,32,100,0,0
3399,250000.0,92,0.0,4,True,250000.0,True,1,0.0,69,0,0,1
1649,50000.0,88,0.0,3,True,50000.0,True,2,25000.0,69,0,0,0
1672,142500.0,90,0.0,1,True,142500.0,True,1,0.0,35,0,0,1
233,104500.0,58,104500.0,1,True,104500.0,True,1,0.0,32,100,0,0
212,65000.0,92,0.0,4,True,65000.0,True,1,0.0,46,0,0,0
1366,50000.0,59,0.0,4,True,50000.0,True,2,25000.0,69,0,0,1
1171,25000.0,90,0.0,1,True,25000.0,True,1,25000.0,35,0,0,1
602,162000.0,56,162000.0,3,True,162000.0,True,1,0.0,32,100,1,0
1332,12500.0,3,0.0,4,True,12500.0,True,1,12500.0,40,0,0,0
1278,77561.75423842318,15,32169.890166191497,3,False,0.0,True,0,0.0,32,100,0,0
3269,285500.0,87,285500.0,1,True,285500.0,True,3,285500.0,41,100,0,0
3911,67275.0,80,0.0,4,True,67275.0,True,1,67275.0,63,0,0,0
559,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
1684,150000.0,91,0.0,2,True,150000.0,True,2,50000.0,35,0,0,0
641,50000.0,86,50000.0,3,True,50000.0,True,1,0.0,32,100,1,0
3391,50000.0,38,50000.0,4,True,50000.0,True,1,50000.0,40,100,0,0
1496,50000.0,91,0.0,4,True,50000.0,True,2,50000.0,64,0,0,1
2240,50000.0,91,0.0,2,True,50000.0,True,2,25000.0,35,0,0,1
761,32000.0,45,0.0,1,True,32000.0,True,1,0.0,32,0,0,0
1887,130913.0,38,130913.0,1,True,130913.0,True,1,0.0,40,100,0,0
757,1200.0,68,1200.0,2,True,1200.0,True,1,0.0,32,100,0,0
2899,242666.0,92,242666.0,3,True,242666.0,True,1,0.0,46,100,0,0
1484,25000.0,92,0.0,4,True,25000.0,True,1,0.0,52,0,0,0
3796,30000.0,55,30000.0,4,True,30000.0,True,2,30000.0,44,100,0,0
2770,50000.0,77,0.0,4,True,50000.0,True,2,25000.0,43,0,0,1
2166,3750.0,33,3750.0,4,True,3750.0,True,1,3750.0,32,100,0,0
473,33000.0,18,33000.0,2,True,33000.0,True,1,0.0,32,100,0,0
2819,50000.0,57,0.0,2,True,50000.0,True,1,0.0,8,0,0,0
2875,12000.0,22,12000.0,3,True,12000.0,True,1,12000.0,39,100,0,0
1886,77561.75423842318,58,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
2391,25000.0,92,0.0,4,True,25000.0,True,1,0.0,32,0,0,1
438,25000.0,90,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
864,25000.0,90,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
315,15000.0,91,15000.0,4,True,15000.0,True,1,0.0,39,100,0,0
3851,50000.0,91,0.0,2,True,50000.0,True,1,50000.0,72,0,0,1
805,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
331,32000.0,13,32000.0,4,True,32000.0,True,1,0.0,32,100,0,0
4030,3039.57,65,3039.57,4,True,3039.57,True,3,3039.57,40,100,0,0
543,77561.75423842318,23,32169.890166191497,2,False,0.0,True,0,0.0,46,0,0,0
644,25000.0,32,0.0,4,True,25000.0,True,1,0.0,41,0,0,0
1047,230000.0,90,230000.0,1,True,230000.0,True,1,0.0,32,100,1,0
1961,30000.0,86,0.0,3,True,30000.0,True,1,0.0,32,0,0,0
472,60000.0,47,0.0,3,True,60000.0,True,1,0.0,41,0,0,0
1748,28500.0,57,28500.0,2,True,28500.0,True,1,28500.0,54,100,0,0
422,8640.0,26,8640.0,1,True,8640.0,True,1,0.0,39,100,0,0
1230,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,36,0,0,1
1034,23000.0,77,0.0,3,True,23000.0,True,1,0.0,32,0,0,0
770,35000.0,52,0.0,1,True,35000.0,True,1,0.0,32,0,0,0
2132,35000.0,89,0.0,4,True,35000.0,True,2,10000.0,32,0,0,0
3405,64200.0,92,0.0,4,True,64200.0,True,1,0.0,37,0,0,1
2891,0.0,60,0.0,3,True,0.0,True,1,0.0,44,0,0,1
1932,85000.0,92,85000.0,4,True,85000.0,True,2,39000.0,32,100,0,0
3087,102250.0,88,102250.0,4,True,102250.0,True,2,4500.0,39,100,0,0
2310,50000.0,62,0.0,2,True,50000.0,True,2,25000.0,40,0,0,1
2777,40000.0,50,0.0,4,True,40000.0,True,2,10000.0,6,0,0,0
1304,77561.75423842318,31,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
721,7282.0,79,7282.0,3,True,7282.0,True,1,0.0,39,100,0,0
2949,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,42,0,0,0
3038,187017.0,89,187017.0,4,True,187017.0,True,1,0.0,46,100,0,0
388,70200.0,25,0.0,4,True,70200.0,True,1,0.0,32,0,0,0
961,25000.0,89,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
1488,15000.0,31,15000.0,4,True,15000.0,True,1,0.0,32,100,0,0
3401,87500.0,92,0.0,4,True,87500.0,True,1,87500.0,37,0,0,0
3289,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,29,0,0,0
1249,150000.0,30,0.0,4,True,150000.0,True,2,50000.0,64,0,0,1
628,52000.0,90,0.0,3,True,52000.0,True,1,0.0,32,0,0,0
2510,105300.0,92,105300.0,3,True,105300.0,True,1,0.0,39,100,0,0
2493,68250.0,86,68250.0,1,True,68250.0,True,1,68250.0,40,100,0,0
2039,75000.0,92,0.0,4,True,75000.0,True,1,0.0,55,0,0,0
3605,175950.0,29,175950.0,3,True,175950.0,True,1,175950.0,37,100,0,0
2696,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,38,0,0,1
1970,77561.75423842318,90,32169.890166191497,2,False,0.0,True,0,0.0,43,100,0,0
3836,55000.0,87,55000.0,3,True,55000.0,True,1,55000.0,45,100,0,0
1464,137000.0,91,137000.0,3,True,137000.0,True,1,0.0,32,100,0,0
3076,60000.0,91,0.0,2,True,60000.0,True,2,20000.0,52,0,0,0
2431,25000.0,91,0.0,4,True,25000.0,True,1,0.0,32,0,0,1
4006,135000.0,59,0.0,1,True,135000.0,True,3,135000.0,17,0,0,0
1729,150000.0,15,0.0,2,True,150000.0,True,1,0.0,32,0,0,0
3166,77561.75423842318,77,32169.890166191497,2,False,0.0,True,0,0.0,42,0,0,0
3119,81600.0,83,81600.0,1,True,81600.0,True,3,81600.0,44,100,0,0
3111,3000.0,45,3000.0,4,True,3000.0,True,1,3000.0,39,100,0,0
1934,37900.0,90,0.0,2,True,37900.0,True,2,12900.0,32,0,0,0
3081,25000.0,31,0.0,4,True,25000.0,True,1,25000.0,26,0,0,0
2414,25000.0,81,0.0,4,True,25000.0,True,1,0.0,69,0,0,1
488,595.0,90,0.0,1,True,595.0,True,1,0.0,32,0,0,1
3397,403500.0,72,403500.0,4,True,403500.0,True,1,403500.0,67,100,0,0
748,5000.0,64,5000.0,4,True,5000.0,True,1,0.0,32,100,1,0
2668,45000.0,92,0.0,4,True,45000.0,True,2,45000.0,3,0,0,0
1116,85000.0,92,0.0,3,True,85000.0,True,1,0.0,36,0,0,0
139,4000.0,91,0.0,2,True,4000.0,True,1,0.0,16,0,0,0
818,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,39,0,0,0
3423,5000.0,35,5000.0,2,True,5000.0,True,1,5000.0,39,100,0,0
2119,40000.0,79,40000.0,1,True,40000.0,True,2,15000.0,40,100,0,0
504,40000.0,29,0.0,2,True,40000.0,True,1,0.0,32,0,0,0
228,115750.0,75,115750.0,4,True,115750.0,True,1,0.0,32,100,1,0
2110,30000.0,57,30000.0,4,True,30000.0,True,2,5000.0,53,100,0,0
1641,153001.0,90,0.0,3,True,153001.0,True,2,1.0,41,0,0,0
3178,0.0,76,0.0,3,False,0.0,True,0,0.0,54,0,0,1
1069,30000.0,91,30000.0,4,True,30000.0,True,1,0.0,32,100,0,0
1761,10000.0,24,0.0,4,True,10000.0,True,1,0.0,54,0,0,0
1076,2021100.0,91,2021100.0,3,True,2021100.0,True,3,1157900.0,69,100,0,0
1401,25000.0,91,25000.0,3,True,25000.0,True,1,0.0,39,100,0,0
1854,245050.0,90,245050.0,2,True,245050.0,True,2,110800.0,43,100,0,0
2446,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
2575,25000.0,31,0.0,4,True,25000.0,True,1,0.0,32,0,0,1
1607,50000.0,26,0.0,1,True,50000.0,True,1,50000.0,76,0,0,0
634,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
2215,77561.75423842318,81,32169.890166191497,4,False,0.0,True,0,0.0,40,0,0,1
1605,180000.0,81,180000.0,4,True,180000.0,True,1,180000.0,32,100,0,0
2738,50000.0,86,0.0,1,True,50000.0,True,2,25000.0,42,0,0,0
1343,77561.75423842318,61,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
2744,69000.0,62,0.0,3,True,69000.0,True,1,69000.0,37,0,0,1
188,15000.0,62,0.0,2,True,15000.0,True,1,0.0,41,0,0,0
1311,61500.0,52,61500.0,4,True,61500.0,True,1,0.0,32,100,0,0
3447,46000.0,16,46000.0,2,True,46000.0,True,2,46000.0,35,100,0,0
2458,110000.0,6,0.0,1,True,110000.0,True,2,25000.0,32,0,0,0
3406,41555.0,92,0.0,4,True,41555.0,True,1,0.0,37,0,0,1
3072,60000.0,91,0.0,2,True,60000.0,True,2,20000.0,6,0,0,0
584,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
1709,25000.0,68,25000.0,4,True,25000.0,True,1,0.0,42,100,0,0
1250,49000.0,90,0.0,1,True,49000.0,True,1,0.0,32,0,0,0
2367,130000.0,81,130000.0,1,True,130000.0,True,1,0.0,41,100,0,0
647,62400.0,52,0.0,1,True,62400.0,True,1,0.0,32,0,0,0
2148,54000.0,80,0.0,4,True,54000.0,True,2,15000.0,66,0,0,1
3348,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,29,0,0,1
274,70000.0,69,70000.0,1,True,70000.0,True,1,0.0,32,100,0,0
2989,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,61,0,0,1
2466,77561.75423842318,83,32169.890166191497,4,False,0.0,True,0,0.0,42,0,0,0
177,15000.0,46,15000.0,3,True,15000.0,True,1,0.0,32,100,0,0
199,27500.0,72,27500.0,1,True,27500.0,True,1,0.0,32,100,0,0
3666,2964.0,43,2964.0,4,True,2964.0,True,1,2964.0,54,100,0,0
141,-399.0,76,-399.0,3,True,-399.0,True,1,-399.0,11,100,0,0
2647,75000.0,15,0.0,3,True,75000.0,True,2,25000.0,52,0,0,0
2474,50000.0,84,0.0,2,True,50000.0,True,2,25000.0,42,0,0,0
2197,365000.0,38,365000.0,1,True,365000.0,True,2,90000.0,32,100,0,0
2083,50000.0,61,0.0,4,True,50000.0,True,2,25000.0,39,0,0,1
3502,200000.0,59,0.0,4,True,200000.0,True,2,200000.0,55,0,0,1
269,50000.0,71,0.0,4,True,50000.0,True,1,0.0,39,0,0,0
1624,130000.0,92,0.0,4,True,130000.0,True,1,0.0,40,0,0,0
3884,103500.0,85,103500.0,4,True,103500.0,True,2,103500.0,40,100,0,0
2947,40000.0,2,0.0,4,True,40000.0,True,1,0.0,54,0,0,0
2486,0.0,64,0.0,3,False,0.0,True,0,0.0,54,0,0,1
3496,25000.0,43,0.0,2,True,25000.0,True,1,25000.0,52,0,0,0
2395,20000.0,90,0.0,1,True,20000.0,True,2,10000.0,35,0,0,1
3207,0.0,90,0.0,1,True,0.0,True,1,0.0,55,0,0,1
1329,25000.0,60,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
2571,70000.0,92,0.0,3,True,70000.0,True,2,15000.0,8,0,0,0
1462,77561.75423842318,10,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2262,23000.0,47,23000.0,4,True,23000.0,True,1,23000.0,41,100,0,0
2767,79000.0,80,0.0,4,True,79000.0,True,2,10000.0,45,0,0,1
4078,69000.0,61,0.0,2,True,69000.0,True,1,69000.0,54,0,0,1
1306,77561.75423842318,31,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
2727,50000.0,42,0.0,1,True,50000.0,True,1,50000.0,67,0,0,1
2359,122000.0,90,0.0,1,True,122000.0,True,1,0.0,54,0,0,1
279,7500.0,35,7500.0,3,True,7500.0,True,1,0.0,32,100,0,0
1603,255000.0,9,0.0,3,True,255000.0,True,2,110000.0,40,0,0,0
3433,0.0,83,0.0,2,False,0.0,True,0,0.0,54,0,0,1
1772,15000.0,74,15000.0,1,True,15000.0,True,1,15000.0,39,100,0,0
2010,50000.0,91,0.0,2,True,50000.0,True,2,25000.0,35,0,0,1
3690,85000.0,16,0.0,1,True,85000.0,True,1,85000.0,40,0,0,1
1206,50000.0,46,0.0,4,True,50000.0,True,1,0.0,35,0,0,0
1802,50000.0,88,0.0,3,True,50000.0,True,1,0.0,64,0,0,1
147,3662.86,21,0.0,4,True,3662.86,True,4,3662.86,11,0,0,0
3540,20000.0,91,0.0,2,True,20000.0,True,1,20000.0,39,0,0,1
27,33875.0,77,33875.0,1,True,33875.0,True,1,33875.0,41,100,0,0
182,198000.0,1,0.0,4,True,198000.0,True,1,0.0,32,0,0,0
2138,77561.75423842318,60,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
1845,35000.0,76,35000.0,2,True,35000.0,True,2,10000.0,32,100,0,0
1117,40000.0,76,0.0,2,True,40000.0,True,1,0.0,35,0,0,0
1200,50000.0,62,0.0,3,True,50000.0,True,1,50000.0,32,0,0,0
3040,50000.0,79,50000.0,4,True,50000.0,True,1,0.0,46,100,0,0
639,62000.0,70,0.0,4,True,62000.0,True,1,0.0,32,0,0,0
3734,77561.75423842318,9,32169.890166191497,1,False,0.0,True,0,0.0,40,0,0,1
1912,48000.0,27,0.0,3,True,48000.0,True,1,0.0,41,0,0,0
3011,2375.0,57,2375.0,1,True,2375.0,True,1,2375.0,37,100,0,0
1480,77561.75423842318,10,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
1883,61500.0,43,61500.0,4,True,61500.0,True,1,0.0,41,100,0,0
369,198000.0,15,0.0,4,True,198000.0,True,1,0.0,43,0,0,0
2834,100000.0,81,100000.0,3,True,100000.0,True,1,0.0,46,100,0,0
1832,69000.0,90,0.0,1,True,69000.0,True,1,69000.0,17,0,0,1
383,77561.75423842318,53,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
2255,25000.0,60,0.0,2,True,25000.0,True,1,0.0,44,0,0,0
1921,62000.0,92,0.0,4,True,62000.0,True,1,0.0,32,0,0,0
1422,15000.0,35,0.0,4,True,15000.0,True,1,15000.0,32,0,0,0
1000,25000.0,92,0.0,4,True,25000.0,True,1,0.0,32,0,0,0
3199,0.0,51,0.0,4,False,0.0,True,0,0.0,54,0,0,1
3000,7500.0,74,7500.0,3,True,7500.0,True,1,7500.0,39,100,0,0
1023,300000.0,63,300000.0,1,True,300000.0,True,1,0.0,32,100,1,0
1571,50000.0,91,0.0,2,True,50000.0,True,1,0.0,35,0,0,0
1981,35000.0,90,35000.0,2,True,35000.0,True,1,0.0,32,100,0,0
2591,50000.0,91,0.0,2,True,50000.0,True,1,50000.0,63,0,0,1
1045,105300.0,13,0.0,4,True,105300.0,True,1,0.0,40,0,0,0
3558,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,68,0,0,1
601,77561.75423842318,19,32169.890166191497,3,False,0.0,True,0,0.0,32,100,1,0
2217,35000.0,74,0.0,1,True,35000.0,True,2,10000.0,32,0,0,0
1115,77561.75423842318,30,32169.890166191497,4,False,0.0,True,0,0.0,39,0,0,0
463,77561.75423842318,30,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
679,144000.0,50,0.0,4,True,144000.0,True,1,0.0,32,0,0,0
1428,40000.0,34,40000.0,4,True,40000.0,True,1,0.0,32,100,0,0
456,25000.0,91,0.0,4,True,25000.0,True,1,0.0,32,0,0,0
3470,75000.0,90,0.0,1,True,75000.0,True,2,75000.0,35,0,0,1
193,65000.0,91,0.0,2,True,65000.0,True,1,0.0,32,0,0,0
1889,69875.0,66,0.0,1,True,69875.0,True,1,0.0,39,0,0,0
2157,50000.0,59,0.0,1,True,50000.0,True,1,0.0,17,0,0,1
3182,68250.0,90,0.0,1,True,68250.0,True,1,68250.0,37,0,0,0
846,10000.0,74,0.0,2,True,10000.0,True,1,0.0,32,0,0,0
2397,9000.0,65,0.0,2,True,9000.0,True,1,9000.0,40,0,0,1
873,14200.0,84,14200.0,4,True,14200.0,True,1,0.0,32,100,1,0
267,51000.0,91,0.0,2,True,51000.0,True,1,0.0,35,0,0,0
1231,49900.0,74,49900.0,1,True,49900.0,True,1,0.0,32,100,0,0
1161,112500.0,32,112500.0,2,True,112500.0,True,1,0.0,32,100,0,0
1216,50000.0,90,0.0,1,True,50000.0,True,1,0.0,35,0,0,1
2103,25000.0,31,0.0,1,True,25000.0,True,1,25000.0,45,0,0,0
2145,77561.75423842318,92,32169.890166191497,3,False,0.0,True,0,0.0,41,0,0,0
3531,35000.0,51,0.0,3,True,35000.0,True,2,35000.0,6,0,0,0
711,50000.0,74,0.0,2,True,50000.0,True,1,0.0,32,0,0,0
3919,7500.0,10,0.0,2,True,7500.0,True,1,7500.0,24,0,0,0
1060,22500.0,61,0.0,2,True,22500.0,True,1,0.0,43,0,0,0
2675,10000.0,29,10000.0,2,True,10000.0,True,1,10000.0,74,100,0,0
2232,39000.0,30,0.0,4,True,39000.0,True,1,0.0,46,0,0,0
1255,62000.0,53,62000.0,4,True,62000.0,True,1,0.0,40,100,0,0
1790,77561.75423842318,88,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
229,169500.0,6,169500.0,1,True,169500.0,True,1,0.0,32,100,0,0
3224,99000.0,83,99000.0,1,True,99000.0,True,3,99000.0,72,100,0,0
3109,75000.0,30,0.0,2,True,75000.0,True,2,75000.0,78,0,0,1
3245,77561.75423842318,79,32169.890166191497,3,False,0.0,True,0,0.0,42,0,0,1
3883,80000.0,75,80000.0,1,True,80000.0,True,3,79765.03,40,100,0,0
406,25000.0,54,0.0,2,True,25000.0,True,1,0.0,32,0,0,0
2334,35556.0,78,0.0,1,True,35556.0,True,2,17778.0,41,0,0,0
1836,77561.75423842318,73,32169.890166191497,3,False,0.0,True,0,0.0,41,0,0,1
313,25000.0,92,25000.0,4,True,25000.0,True,1,0.0,39,100,0,0
2637,77561.75423842318,76,32169.890166191497,4,False,0.0,True,0,0.0,35,0,0,1
336,6200.0,30,6200.0,3,True,6200.0,True,1,0.0,32,100,1,0
1330,25000.0,86,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
1360,77561.75423842318,44,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
1900,25000.0,90,0.0,2,True,25000.0,True,1,0.0,36,0,0,1
3725,50000.0,90,0.0,1,True,50000.0,True,2,50000.0,35,0,0,1
853,220000.0,50,0.0,2,True,220000.0,True,1,0.0,32,0,0,0
1907,77561.75423842318,25,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
3597,75000.0,92,0.0,3,True,75000.0,True,1,75000.0,64,0,0,1
112,52000.0,90,0.0,1,True,52000.0,True,2,52000.0,41,0,0,0
1286,90000.0,83,0.0,3,True,90000.0,True,1,0.0,32,0,0,0
596,15000.0,70,0.0,2,True,15000.0,True,1,0.0,32,0,0,0
3850,50000.0,30,0.0,2,True,50000.0,True,1,49863.39,37,0,0,0
181,300000.0,9,300000.0,1,True,300000.0,True,1,0.0,32,100,0,0
1353,82000.0,59,0.0,2,True,82000.0,True,1,0.0,40,0,0,0
1687,12000.0,60,0.0,1,True,12000.0,True,2,2000.0,32,0,0,0
2043,15000.0,12,0.0,2,True,15000.0,True,1,15000.0,44,0,0,0
3981,204000.0,75,0.0,1,True,204000.0,True,2,204000.0,72,0,0,1
1222,25000.0,85,0.0,3,True,25000.0,True,1,25000.0,8,0,0,0
2681,8600.0,75,8600.0,2,True,8600.0,True,1,8600.0,32,100,0,0
3521,75000.0,91,0.0,2,True,75000.0,True,2,75000.0,17,0,0,1
